evt1; evt2; station; channel; dtP; dtS; dtPerr; dtSerr
event_006; event_007; STA12; HHZ; -545683.934071064; -545683.7317056656; 0.0; 0.0
event_006; event_007; STA13; HHZ; -545684.5639400482; -545684.8226389885; 0.0; 0.0
event_006; event_007; STA14; HHZ; -545684.3811382055; -545684.5060260296; 0.0; 0.0
event_006; event_008; STA00; HHZ; -1091368.0895804167; -1091367.8469426632; 0.0; 0.0
event_006; event_008; STA01; HHZ; -1091368.1191869974; -1091367.8982211351; 0.0; 0.0
event_006; event_008; STA02; HHZ; -1091367.1922531128; -1091367.0353313684; 0.0; 0.0
event_006; event_008; STA03; HHZ; -1091368.5552487373; -1091368.6534801722; 0.0; 0.0
event_006; event_008; STA04; HHZ; -1091368.3362061977; -1091368.2740983963; 0.0; 0.0
event_006; event_008; STA05; HHZ; -1091365.2184138298; -1091365.314082265; 0.0; 0.0
event_006; event_008; STA06; HHZ; -1091368.0977623463; -1091367.8611136675; 0.0; 0.0
event_006; event_008; STA07; HHZ; -1091371.2302509546; -1091370.9750051498; 0.0; 0.0
event_006; event_008; STA08; HHZ; -1091368.2014489174; -1091368.0406990051; 0.0; 0.0
event_006; event_008; STA09; HHZ; -1091368.078182578; -1091367.8272016048; 0.0; 0.0
event_006; event_008; STA10; HHZ; -1091368.2151105404; -1091368.064360857; 0.0; 0.0
event_006; event_008; STA11; HHZ; -1091368.7347511053; -1091368.964378357; 0.0; 0.0
event_006; event_008; STA12; HHZ; -1091368.2507673502; -1091368.1261183023; 0.0; 0.0
event_006; event_008; STA13; HHZ; -1091368.183810234; -1091368.0101488829; 0.0; 0.0
event_006; event_008; STA14; HHZ; -1091368.7299044132; -1091368.9559838772; 0.0; 0.0
event_006; event_009; STA00; HHZ; -1637052.6743284464; -1637052.705621004; 0.0; 0.0
event_006; event_009; STA01; HHZ; -1637052.571448207; -1637052.5274324417; 0.0; 0.0
event_006; event_009; STA02; HHZ; -1637056.6396820545; -1637056.5649145842; 0.0; 0.0
event_006; event_009; STA03; HHZ; -1637052.4779295921; -1637052.3654581308; 0.0; 0.0
event_006; event_009; STA04; HHZ; -1637052.7444039583; -1637052.8269916773; 0.0; 0.0
event_006; event_009; STA05; HHZ; -1637047.47731781; -1637047.3643985987; 0.0; 0.0
event_006; event_009; STA06; HHZ; -1637052.696456194; -1637052.7439460754; 0.0; 0.0
event_006; event_009; STA07; HHZ; -1637057.372756362; -1637057.3759297132; 0.0; 0.0
event_006; event_009; STA08; HHZ; -1637052.7454234362; -1637052.8287576437; 0.0; 0.0
event_006; event_009; STA09; HHZ; -1637052.6153903008; -1637052.603540063; 0.0; 0.0
event_006; event_009; STA10; HHZ; -1637052.6796765327; -1637052.7148839235; 0.0; 0.0
event_006; event_009; STA11; HHZ; -1637052.6428505182; -1637052.6511012316; 0.0; 0.0
event_006; event_009; STA12; HHZ; -1637052.5038807392; -1637052.4104055166; 0.0; 0.0
event_006; event_009; STA13; HHZ; -1637052.749531269; -1637052.8358722925; 0.0; 0.0
event_006; event_009; STA14; HHZ; -1637052.6828194857; -1637052.7203274965; 0.0; 0.0
event_006; event_010; STA00; HHZ; -2182736.5823101997; -2182736.3921402693; 0.0; 0.0
event_006; event_010; STA01; HHZ; -2182736.5373882055; -2182736.314335227; 0.0; 0.0
event_006; event_010; STA02; HHZ; -2182747.1895194054; -2182747.0015273094; 0.0; 0.0
event_006; event_010; STA03; HHZ; -2182736.8809223175; -2182736.9093364477; 0.0; 0.0
event_006; event_010; STA04; HHZ; -2182736.823848963; -2182736.810485244; 0.0; 0.0
event_006; event_010; STA05; HHZ; -2182766.877606392; -2182766.9035931826; 0.0; 0.0
event_006; event_010; STA06; HHZ; -2182736.6007865667; -2182736.4241411686; 0.0; 0.0
event_006; event_010; STA07; HHZ; -2182742.8556770086; -2182742.6344536543; 0.0; 0.0
event_006; event_010; STA08; HHZ; -2182736.7177562714; -2182736.6267328262; 0.0; 0.0
event_006; event_010; STA09; HHZ; -2182736.532879591; -2182736.3065263033; 0.0; 0.0
event_006; event_010; STA10; HHZ; -2182736.6852577925; -2182736.5704454184; 0.0; 0.0
event_006; event_010; STA11; HHZ; -2182737.1193763018; -2182737.3223388195; 0.0; 0.0
event_006; event_010; STA12; HHZ; -2182736.6160484552; -2182736.4505747557; 0.0; 0.0
event_006; event_010; STA13; HHZ; -2182736.7017389536; -2182736.5989910364; 0.0; 0.0
event_006; event_010; STA14; HHZ; -2182737.135495901; -2182737.3502578735; 0.0; 0.0
event_006; event_011; STA00; HHZ; -2728420.8096432686; -2728420.631775856; 0.0; 0.0
event_006; event_011; STA01; HHZ; -2728420.5417927504; -2728420.1678586006; 0.0; 0.0
event_006; event_011; STA02; HHZ; -2728436.3282414675; -2728435.9964301586; 0.0; 0.0
event_006; event_011; STA03; HHZ; -2728421.011254072; -2728420.9809657335; 0.0; 0.0
event_006; event_011; STA04; HHZ; -2728421.27267313; -2728421.433743477; 0.0; 0.0
event_006; event_011; STA05; HHZ; -2728448.785942316; -2728448.753392458; 0.0; 0.0
event_006; event_011; STA06; HHZ; -2728420.8102054596; -2728420.6327494383; 0.0; 0.0
event_006; event_011; STA07; HHZ; -2728428.527144313; -2728428.2195402384; 0.0; 0.0
event_006; event_011; STA08; HHZ; -2728421.0707907677; -2728421.0840833187; 0.0; 0.0
event_006; event_011; STA09; HHZ; -2728420.5614954233; -2728420.2019838095; 0.0; 0.0
event_006; event_011; STA10; HHZ; -2728421.079774976; -2728421.0996438265; 0.0; 0.0
event_006; event_011; STA11; HHZ; -2728421.5438348055; -2728421.9033955336; 0.0; 0.0
event_006; event_011; STA12; HHZ; -2728420.605991125; -2728420.279050231; 0.0; 0.0
event_006; event_011; STA13; HHZ; -2728420.9970948696; -2728420.9564419985; 0.0; 0.0
event_006; event_011; STA14; HHZ; -2728421.5878115892; -2728421.9795633554; 0.0; 0.0
event_006; event_012; STA00; HHZ; -3274104.9118454456; -3274104.654684663; 0.0; 0.0
event_006; event_012; STA01; HHZ; -3274104.693074703; -3274104.2757735252; 0.0; 0.0
event_006; event_012; STA02; HHZ; -3274122.0696959496; -3274121.6915842295; 0.0; 0.0
event_006; event_012; STA03; HHZ; -3274105.2409968376; -3274105.2247747183; 0.0; 0.0
event_006; event_012; STA04; HHZ; -3274105.39043808; -3274105.4836070538; 0.0; 0.0
event_006; event_012; STA05; HHZ; -3274130.7920902967; -3274130.772601962; 0.0; 0.0
event_006; event_012; STA06; HHZ; -3274104.9445337057; -3274104.7113007307; 0.0; 0.0
event_006; event_012; STA07; HHZ; -3274114.243769169; -3274113.8828396797; 0.0; 0.0
event_006; event_012; STA08; HHZ; -3274105.197610736; -3274105.149630189; 0.0; 0.0
event_006; event_012; STA09; HHZ; -3274104.736669421; -3274104.3512797356; 0.0; 0.0
event_006; event_012; STA10; HHZ; -3274105.164133668; -3274105.091647744; 0.0; 0.0
event_006; event_012; STA11; HHZ; -3274105.733692646; -3274106.0781240463; 0.0; 0.0
event_006; event_012; STA12; HHZ; -3274104.7948920727; -3274104.452121258; 0.0; 0.0
event_006; event_012; STA13; HHZ; -3274105.145129442; -3274105.058732748; 0.0; 0.0
event_006; event_012; STA14; HHZ; -3274105.781810403; -3274106.161464095; 0.0; 0.0
event_006; event_013; STA00; HHZ; -3819789.5828630924; -3819789.6627818346; 0.0; 0.0
event_006; event_013; STA01; HHZ; -3819789.416177511; -3819789.374082446; 0.0; 0.0
event_006; event_013; STA02; HHZ; -3819804.0827571154; -3819804.005600333; 0.0; 0.0
event_006; event_013; STA03; HHZ; -3819789.2659505606; -3819789.113889456; 0.0; 0.0
event_006; event_013; STA04; HHZ; -3819789.707454562; -3819789.8785743713; 0.0; 0.0
event_006; event_013; STA05; HHZ; -3819812.5996551514; -3819812.4478657246; 0.0; 0.0
event_006; event_013; STA06; HHZ; -3819789.59716022; -3819789.687544346; 0.0; 0.0
event_006; event_013; STA07; HHZ; -3819800.5614682436; -3819800.587199807; 0.0; 0.0
event_006; event_013; STA08; HHZ; -3819789.679768443; -3819789.830622196; 0.0; 0.0
event_006; event_013; STA09; HHZ; -3819789.4599010944; -3819789.449811816; 0.0; 0.0
event_006; event_013; STA10; HHZ; -3819789.6291571856; -3819789.742963195; 0.0; 0.0
event_006; event_013; STA11; HHZ; -3819789.5397183895; -3819789.5880553722; 0.0; 0.0
event_006; event_013; STA12; HHZ; -3819789.3142597675; -3819789.1975609064; 0.0; 0.0
event_006; event_013; STA13; HHZ; -3819789.6665127277; -3819789.8076632023; 0.0; 0.0
event_006; event_013; STA14; HHZ; -3819789.5811202526; -3819789.659763217; 0.0; 0.0
event_006; event_014; STA00; HHZ; -4365473.795668006; -4365473.8772547245; 0.0; 0.0
event_006; event_014; STA01; HHZ; -4365473.467431784; -4365473.308749557; 0.0; 0.0
event_006; event_014; STA02; HHZ; -4365482.334002256; -4365482.0753183365; 0.0; 0.0
event_006; event_014; STA03; HHZ; -4365473.2382564545; -4365472.911817908; 0.0; 0.0
event_006; event_014; STA04; HHZ; -4365474.009328485; -4365474.247314692; 0.0; 0.0
event_006; event_014; STA05; HHZ; -4365494.345726609; -4365494.016623139; 0.0; 0.0
event_006; event_014; STA06; HHZ; -4365473.84711206; -4365473.966355801; 0.0; 0.0
event_006; event_014; STA07; HHZ; -4365486.29884088; -4365486.286434531; 0.0; 0.0
event_006; event_014; STA08; HHZ; -4365473.99536705; -4365474.223133683; 0.0; 0.0
event_006; event_014; STA09; HHZ; -4365473.591300249; -4365473.523289919; 0.0; 0.0
event_006; event_014; STA10; HHZ; -4365473.844529867; -4365473.961883545; 0.0; 0.0
event_006; event_014; STA11; HHZ; -4365473.795799851; -4365473.877483368; 0.0; 0.0
event_006; event_014; STA12; HHZ; -4365473.24639678; -4365472.92591691; 0.0; 0.0
event_006; event_014; STA13; HHZ; -4365474.000838637; -4365474.232610464; 0.0; 0.0
event_006; event_014; STA14; HHZ; -4365473.900114536; -4365474.058156252; 0.0; 0.0
event_006; event_015; STA00; HHZ; -4911157.815325141; -4911157.757195711; 0.0; 0.0
event_006; event_015; STA01; HHZ; -4911157.486536384; -4911157.187733531; 0.0; 0.0
event_006; event_015; STA02; HHZ; -4911160.046513915; -4911159.720050454; 0.0; 0.0
event_006; event_015; STA03; HHZ; -4911157.67636776; -4911157.516521573; 0.0; 0.0
event_006; event_015; STA04; HHZ; -4911158.181284428; -4911158.3910371065; 0.0; 0.0
event_006; event_015; STA05; HHZ; -4911176.562366366; -4911176.4004045725; 0.0; 0.0
event_006; event_015; STA06; HHZ; -4911157.834508896; -4911157.7904218435; 0.0; 0.0
event_006; event_015; STA07; HHZ; -4911171.854108214; -4911171.670262814; 0.0; 0.0
event_006; event_015; STA08; HHZ; -4911158.057131767; -4911158.176005006; 0.0; 0.0
event_006; event_015; STA09; HHZ; -4911157.554867864; -4911157.306083798; 0.0; 0.0
event_006; event_015; STA10; HHZ; -4911157.992861986; -4911158.064689398; 0.0; 0.0
event_006; event_015; STA11; HHZ; -4911158.261792541; -4911158.530477405; 0.0; 0.0
event_006; event_015; STA12; HHZ; -4911157.413737893; -4911157.0616464615; 0.0; 0.0
event_006; event_015; STA13; HHZ; -4911158.012180328; -4911158.098149061; 0.0; 0.0
event_006; event_015; STA14; HHZ; -4911158.330120444; -4911158.648821235; 0.0; 0.0
event_006; event_016; STA00; HHZ; -5456842.22467947; -5456842.312092185; 0.0; 0.0
event_006; event_016; STA01; HHZ; -5456842.127744794; -5456842.1442011595; 0.0; 0.0
event_006; event_016; STA02; HHZ; -5456840.246037126; -5456840.203045368; 0.0; 0.0
event_006; event_016; STA03; HHZ; -5456841.8636904955; -5456841.686859131; 0.0; 0.0
event_006; event_016; STA04; HHZ; -5456842.20838964; -5456842.283878088; 0.0; 0.0
event_006; event_016; STA05; HHZ; -5456858.529865861; -5456858.352674961; 0.0; 0.0
event_006; event_016; STA06; HHZ; -5456842.264790773; -5456842.381564856; 0.0; 0.0
event_006; event_016; STA07; HHZ; -5456857.998832941; -5456858.0750312805; 0.0; 0.0
event_006; event_016; STA08; HHZ; -5456842.2746344805; -5456842.398614407; 0.0; 0.0
event_006; event_016; STA09; HHZ; -5456842.204913974; -5456842.277858257; 0.0; 0.0
event_006; event_016; STA10; HHZ; -5456842.163244486; -5456842.205686688; 0.0; 0.0
event_006; event_016; STA11; HHZ; -5456841.945692539; -5456841.828886867; 0.0; 0.0
event_006; event_016; STA12; HHZ; -5456842.012786031; -5456841.945092678; 0.0; 0.0
event_006; event_016; STA13; HHZ; -5456842.304857373; -5456842.450960398; 0.0; 0.0
event_006; event_016; STA14; HHZ; -5456842.0150101185; -5456841.948944807; 0.0; 0.0
event_006; event_017; STA00; HHZ; -6002526.211236715; -6002526.134703994; 0.0; 0.0
event_006; event_017; STA01; HHZ; -6002525.895292401; -6002525.587488294; 0.0; 0.0
event_006; event_017; STA02; HHZ; -6002523.472399473; -6002523.101548672; 0.0; 0.0
event_006; event_017; STA03; HHZ; -6002526.044643283; -6002525.846164107; 0.0; 0.0
event_006; event_017; STA04; HHZ; -6002526.539827943; -6002526.703823924; 0.0; 0.0
event_006; event_017; STA05; HHZ; -6002540.484597325; -6002540.282831192; 0.0; 0.0
event_006; event_017; STA06; HHZ; -6002526.258109689; -6002526.215888023; 0.0; 0.0
event_006; event_017; STA07; HHZ; -6002543.435217619; -6002543.252954721; 0.0; 0.0
event_006; event_017; STA08; HHZ; -6002526.457945347; -6002526.562003493; 0.0; 0.0
event_006; event_017; STA09; HHZ; -6002526.002460599; -6002525.773103833; 0.0; 0.0
event_006; event_017; STA10; HHZ; -6002526.330287933; -6002526.34090066; 0.0; 0.0
event_006; event_017; STA11; HHZ; -6002526.604776502; -6002526.816315055; 0.0; 0.0
event_006; event_017; STA12; HHZ; -6002525.798424602; -6002525.419713259; 0.0; 0.0
event_006; event_017; STA13; HHZ; -6002526.441200852; -6002526.533002019; 0.0; 0.0
event_006; event_017; STA14; HHZ; -6002526.689992547; -6002526.963909149; 0.0; 0.0
event_006; event_018; STA00; HHZ; -6548210.36679101; -6548210.250018835; 0.0; 0.0
event_006; event_018; STA01; HHZ; -6548210.438960552; -6548210.375016451; 0.0; 0.0
event_006; event_018; STA02; HHZ; -6548211.733778596; -6548211.728179455; 0.0; 0.0
event_006; event_018; STA03; HHZ; -6548210.715770841; -6548210.854451776; 0.0; 0.0
event_006; event_018; STA04; HHZ; -6548210.4580516815; -6548210.408082247; 0.0; 0.0
event_006; event_018; STA05; HHZ; -6548222.936831236; -6548223.074661851; 0.0; 0.0
event_006; event_018; STA06; HHZ; -6548210.33001256; -6548210.186318517; 0.0; 0.0
event_006; event_018; STA07; HHZ; -6548229.31439209; -6548229.197790384; 0.0; 0.0
event_006; event_018; STA08; HHZ; -6548210.352916002; -6548210.225987315; 0.0; 0.0
event_006; event_018; STA09; HHZ; -6548210.364748478; -6548210.246481061; 0.0; 0.0
event_006; event_018; STA10; HHZ; -6548210.467024326; -6548210.423622847; 0.0; 0.0
event_006; event_018; STA11; HHZ; -6548210.728631854; -6548210.876727343; 0.0; 0.0
event_006; event_018; STA12; HHZ; -6548210.544575214; -6548210.557941079; 0.0; 0.0
event_006; event_018; STA13; HHZ; -6548210.323492885; -6548210.175026655; 0.0; 0.0
event_006; event_018; STA14; HHZ; -6548210.68541038; -6548210.801867604; 0.0; 0.0
event_006; event_019; STA00; HHZ; -7093894.767094493; -7093894.789239287; 0.0; 0.0
event_006; event_019; STA01; HHZ; -7093894.43642664; -7093894.216522455; 0.0; 0.0
event_006; event_019; STA02; HHZ; -7093901.721989632; -7093901.449618459; 0.0; 0.0
event_006; event_019; STA03; HHZ; -7093894.4316756725; -7093894.208293915; 0.0; 0.0
event_006; event_019; STA04; HHZ; -7093895.065615177; -7093895.306276917; 0.0; 0.0
event_006; event_019; STA05; HHZ; -7093904.429396272; -7093904.204345942; 0.0; 0.0
event_006; event_019; STA06; HHZ; -7093894.791533947; -7093894.831568241; 0.0; 0.0
event_006; event_019; STA07; HHZ; -7093915.13528192; -7093915.0416766405; 0.0; 0.0
event_006; event_019; STA08; HHZ; -7093894.982344747; -7093895.162052631; 0.0; 0.0
event_006; event_019; STA09; HHZ; -7093894.515598297; -7093894.353647709; 0.0; 0.0
event_006; event_019; STA10; HHZ; -7093894.896650553; -7093895.013630271; 0.0; 0.0
event_006; event_019; STA11; HHZ; -7093895.012090325; -7093895.213572025; 0.0; 0.0
event_006; event_019; STA12; HHZ; -7093894.296398163; -7093893.973993063; 0.0; 0.0
event_006; event_019; STA13; HHZ; -7093894.951808333; -7093895.109163642; 0.0; 0.0
event_006; event_019; STA14; HHZ; -7093895.0874323845; -7093895.344064355; 0.0; 0.0
event_007; event_008; STA00; HHZ; -545683.6638464928; -545683.2636768818; 0.0; 0.0
event_007; event_008; STA01; HHZ; -545683.9829181433; -545683.816308856; 0.0; 0.0
event_007; event_008; STA02; HHZ; -545685.7579393387; -545685.7237057686; 0.0; 0.0
event_007; event_008; STA03; HHZ; -545684.7352102995; -545685.119279027; 0.0; 0.0
event_007; event_008; STA04; HHZ; -545683.7298108339; -545683.3779269457; 0.0; 0.0
event_007; event_008; STA05; HHZ; -545683.0647786856; -545683.4460916519; 0.0; 0.0
event_007; event_008; STA06; HHZ; -545683.6471102238; -545683.2346894741; 0.0; 0.0
event_007; event_008; STA07; HHZ; -545685.3488568068; -545685.026325345; 0.0; 0.0
event_007; event_008; STA08; HHZ; -545683.6233276129; -545683.1934980154; 0.0; 0.0
event_007; event_008; STA09; HHZ; -545683.8636242151; -545683.6096917391; 0.0; 0.0
event_007; event_008; STA10; HHZ; -545683.724527955; -545683.3687771559; 0.0; 0.0
event_007; event_008; STA11; HHZ; -545684.4252521992; -545684.5824314356; 0.0; 0.0
event_007; event_008; STA12; HHZ; -545684.3166962862; -545684.3944126368; 0.0; 0.0
event_007; event_008; STA13; HHZ; -545683.6198701859; -545683.1875098944; 0.0; 0.0
event_007; event_008; STA14; HHZ; -545684.3487662077; -545684.4499578476; 0.0; 0.0
event_007; event_009; STA00; HHZ; -1091368.2485945225; -1091368.1223552227; 0.0; 0.0
event_007; event_009; STA01; HHZ; -1091368.4351793528; -1091368.4455201626; 0.0; 0.0
event_007; event_009; STA02; HHZ; -1091375.2053682804; -1091375.2532889843; 0.0; 0.0
event_007; event_009; STA03; HHZ; -1091368.6578911543; -1091368.8312569857; 0.0; 0.0
event_007; event_009; STA04; HHZ; -1091368.1380085945; -1091367.9308202267; 0.0; 0.0
event_007; event_009; STA05; HHZ; -1091365.3236826658; -1091365.4964079857; 0.0; 0.0
event_007; event_009; STA06; HHZ; -1091368.2458040714; -1091368.117521882; 0.0; 0.0
event_007; event_009; STA07; HHZ; -1091371.491362214; -1091371.4272499084; 0.0; 0.0
event_007; event_009; STA08; HHZ; -1091368.1673021317; -1091367.981556654; 0.0; 0.0
event_007; event_009; STA09; HHZ; -1091368.4008319378; -1091368.3860301971; 0.0; 0.0
event_007; event_009; STA10; HHZ; -1091368.1890939474; -1091368.0193002224; 0.0; 0.0
event_007; event_009; STA11; HHZ; -1091368.333351612; -1091368.2691543102; 0.0; 0.0
event_007; event_009; STA12; HHZ; -1091368.5698096752; -1091368.678699851; 0.0; 0.0
event_007; event_009; STA13; HHZ; -1091368.1855912209; -1091368.013233304; 0.0; 0.0
event_007; event_009; STA14; HHZ; -1091368.3016812801; -1091368.214301467; 0.0; 0.0
event_007; event_010; STA00; HHZ; -1637052.1565762758; -1637051.8088744879; 0.0; 0.0
event_007; event_010; STA01; HHZ; -1637052.4011193514; -1637052.232422948; 0.0; 0.0
event_007; event_010; STA02; HHZ; -1637065.7552056313; -1637065.6899017096; 0.0; 0.0
event_007; event_010; STA03; HHZ; -1637053.0608838797; -1637053.3751353025; 0.0; 0.0
event_007; event_010; STA04; HHZ; -1637052.217453599; -1637051.9143137932; 0.0; 0.0
event_007; event_010; STA05; HHZ; -1637084.7239712477; -1637085.0356025696; 0.0; 0.0
event_007; event_010; STA06; HHZ; -1637052.1501344442; -1637051.7977169752; 0.0; 0.0
event_007; event_010; STA07; HHZ; -1637056.9742828608; -1637056.6857738495; 0.0; 0.0
event_007; event_010; STA08; HHZ; -1637052.1396349669; -1637051.7795318365; 0.0; 0.0
event_007; event_010; STA09; HHZ; -1637052.318321228; -1637052.0890164375; 0.0; 0.0
event_007; event_010; STA10; HHZ; -1637052.1946752071; -1637051.8748617172; 0.0; 0.0
event_007; event_010; STA11; HHZ; -1637052.8098773956; -1637052.9403918982; 0.0; 0.0
event_007; event_010; STA12; HHZ; -1637052.6819773912; -1637052.71886909; 0.0; 0.0
event_007; event_010; STA13; HHZ; -1637052.1377989054; -1637051.776352048; 0.0; 0.0
event_007; event_010; STA14; HHZ; -1637052.7543576956; -1637052.844231844; 0.0; 0.0
event_007; event_011; STA00; HHZ; -2182736.3839093447; -2182736.0485100746; 0.0; 0.0
event_007; event_011; STA01; HHZ; -2182736.405523896; -2182736.0859463215; 0.0; 0.0
event_007; event_011; STA02; HHZ; -2182754.8939276934; -2182754.6848045588; 0.0; 0.0
event_007; event_011; STA03; HHZ; -2182737.1912156343; -2182737.4467645884; 0.0; 0.0
event_007; event_011; STA04; HHZ; -2182736.666277766; -2182736.5375720263; 0.0; 0.0
event_007; event_011; STA05; HHZ; -2182766.632307172; -2182766.885401845; 0.0; 0.0
event_007; event_011; STA06; HHZ; -2182736.359553337; -2182736.006325245; 0.0; 0.0
event_007; event_011; STA07; HHZ; -2182742.645750165; -2182742.2708604336; 0.0; 0.0
event_007; event_011; STA08; HHZ; -2182736.492669463; -2182736.236882329; 0.0; 0.0
event_007; event_011; STA09; HHZ; -2182736.3469370604; -2182735.9844739437; 0.0; 0.0
event_007; event_011; STA10; HHZ; -2182736.5891923904; -2182736.4040601254; 0.0; 0.0
event_007; event_011; STA11; HHZ; -2182737.2343358994; -2182737.521448612; 0.0; 0.0
event_007; event_011; STA12; HHZ; -2182736.671920061; -2182736.5473445654; 0.0; 0.0
event_007; event_011; STA13; HHZ; -2182736.4331548214; -2182736.13380301; 0.0; 0.0
event_007; event_011; STA14; HHZ; -2182737.2066733837; -2182737.473537326; 0.0; 0.0
event_007; event_012; STA00; HHZ; -2728420.4861115217; -2728420.0714188814; 0.0; 0.0
event_007; event_012; STA01; HHZ; -2728420.556805849; -2728420.193861246; 0.0; 0.0
event_007; event_012; STA02; HHZ; -2728440.6353821754; -2728440.3799586296; 0.0; 0.0
event_007; event_012; STA03; HHZ; -2728421.4209584; -2728421.690573573; 0.0; 0.0
event_007; event_012; STA04; HHZ; -2728420.784042716; -2728420.587435603; 0.0; 0.0
event_007; event_012; STA05; HHZ; -2728448.6384551525; -2728448.904611349; 0.0; 0.0
event_007; event_012; STA06; HHZ; -2728420.493881583; -2728420.0848765373; 0.0; 0.0
event_007; event_012; STA07; HHZ; -2728428.362375021; -2728427.934159875; 0.0; 0.0
event_007; event_012; STA08; HHZ; -2728420.6194894314; -2728420.302429199; 0.0; 0.0
event_007; event_012; STA09; HHZ; -2728420.5221110582; -2728420.13376987; 0.0; 0.0
event_007; event_012; STA10; HHZ; -2728420.6735510826; -2728420.396064043; 0.0; 0.0
event_007; event_012; STA11; HHZ; -2728421.42419374; -2728421.696177125; 0.0; 0.0
event_007; event_012; STA12; HHZ; -2728420.8608210087; -2728420.720415592; 0.0; 0.0
event_007; event_012; STA13; HHZ; -2728420.581189394; -2728420.2360937595; 0.0; 0.0
event_007; event_012; STA14; HHZ; -2728421.4006721973; -2728421.6554380655; 0.0; 0.0
event_007; event_013; STA00; HHZ; -3274105.1571291685; -3274105.079516053; 0.0; 0.0
event_007; event_013; STA01; HHZ; -3274105.279908657; -3274105.292170167; 0.0; 0.0
event_007; event_013; STA02; HHZ; -3274122.6484433413; -3274122.6939747334; 0.0; 0.0
event_007; event_013; STA03; HHZ; -3274105.4459121227; -3274105.5796883106; 0.0; 0.0
event_007; event_013; STA04; HHZ; -3274105.1010591984; -3274104.9824029207; 0.0; 0.0
event_007; event_013; STA05; HHZ; -3274130.446020007; -3274130.5798751116; 0.0; 0.0
event_007; event_013; STA06; HHZ; -3274105.1465080976; -3274105.0611201525; 0.0; 0.0
event_007; event_013; STA07; HHZ; -3274114.6800740957; -3274114.6385200024; 0.0; 0.0
event_007; event_013; STA08; HHZ; -3274105.1016471386; -3274104.9834212065; 0.0; 0.0
event_007; event_013; STA09; HHZ; -3274105.2453427315; -3274105.2323019505; 0.0; 0.0
event_007; event_013; STA10; HHZ; -3274105.1385746; -3274105.0473794937; 0.0; 0.0
event_007; event_013; STA11; HHZ; -3274105.2302194834; -3274105.206108451; 0.0; 0.0
event_007; event_013; STA12; HHZ; -3274105.3801887035; -3274105.465855241; 0.0; 0.0
event_007; event_013; STA13; HHZ; -3274105.1025726795; -3274104.985024214; 0.0; 0.0
event_007; event_013; STA14; HHZ; -3274105.199982047; -3274105.1537371874; 0.0; 0.0
event_007; event_014; STA00; HHZ; -3819789.369934082; -3819789.293988943; 0.0; 0.0
event_007; event_014; STA01; HHZ; -3819789.3311629295; -3819789.2268372774; 0.0; 0.0
event_007; event_014; STA02; HHZ; -3819800.8996884823; -3819800.7636927366; 0.0; 0.0
event_007; event_014; STA03; HHZ; -3819789.4182180166; -3819789.377616763; 0.0; 0.0
event_007; event_014; STA04; HHZ; -3819789.4029331207; -3819789.351143241; 0.0; 0.0
event_007; event_014; STA05; HHZ; -3819812.192091465; -3819812.1486325264; 0.0; 0.0
event_007; event_014; STA06; HHZ; -3819789.396459937; -3819789.3399316072; 0.0; 0.0
event_007; event_014; STA07; HHZ; -3819800.4174467325; -3819800.3377547264; 0.0; 0.0
event_007; event_014; STA08; HHZ; -3819789.4172457457; -3819789.3759326935; 0.0; 0.0
event_007; event_014; STA09; HHZ; -3819789.376741886; -3819789.305780053; 0.0; 0.0
event_007; event_014; STA10; HHZ; -3819789.353947282; -3819789.266299844; 0.0; 0.0
event_007; event_014; STA11; HHZ; -3819789.4863009453; -3819789.4955364466; 0.0; 0.0
event_007; event_014; STA12; HHZ; -3819789.312325716; -3819789.1942112446; 0.0; 0.0
event_007; event_014; STA13; HHZ; -3819789.436898589; -3819789.4099714756; 0.0; 0.0
event_007; event_014; STA14; HHZ; -3819789.5189763308; -3819789.5521302223; 0.0; 0.0
event_007; event_015; STA00; HHZ; -4365473.389591217; -4365473.17392993; 0.0; 0.0
event_007; event_015; STA01; HHZ; -4365473.3502675295; -4365473.105821252; 0.0; 0.0
event_007; event_015; STA02; HHZ; -4365478.612200141; -4365478.408424854; 0.0; 0.0
event_007; event_015; STA03; HHZ; -4365473.856329322; -4365473.982320428; 0.0; 0.0
event_007; event_015; STA04; HHZ; -4365473.574889064; -4365473.494865656; 0.0; 0.0
event_007; event_015; STA05; HHZ; -4365494.408731222; -4365494.5324139595; 0.0; 0.0
event_007; event_015; STA06; HHZ; -4365473.383856773; -4365473.16399765; 0.0; 0.0
event_007; event_015; STA07; HHZ; -4365485.9727140665; -4365485.721583009; 0.0; 0.0
event_007; event_015; STA08; HHZ; -4365473.479010463; -4365473.328804016; 0.0; 0.0
event_007; event_015; STA09; HHZ; -4365473.340309501; -4365473.088573933; 0.0; 0.0
event_007; event_015; STA10; HHZ; -4365473.502279401; -4365473.369105697; 0.0; 0.0
event_007; event_015; STA11; HHZ; -4365473.952293634; -4365474.148530483; 0.0; 0.0
event_007; event_015; STA12; HHZ; -4365473.479666829; -4365473.329940796; 0.0; 0.0
event_007; event_015; STA13; HHZ; -4365473.44824028; -4365473.275510073; 0.0; 0.0
event_007; event_015; STA14; HHZ; -4365473.948982239; -4365474.142795205; 0.0; 0.0
event_007; event_016; STA00; HHZ; -4911157.798945546; -4911157.728826404; 0.0; 0.0
